Masks:0 SocialDist:0 LockDown:0 Vaccinations:0 Population:100000 Rebeliousness:0.67 InitialInfections:5 MinInfectionPeriod:11 AsymptomaticPeriod:3 
0,5,5
1,15,15
2,108,108
3,898,898
4,6761,6761
5,22677,22677
6,27457,27457
7,28217,28217
8,28350,28350
9,28380,28380
10,28415,28415
11,28869,28873
12,32668,32678
13,45237,45298
14,50746,51235
15,48351,52061
16,38924,52186
17,31872,52202
18,27998,52205
19,25902,52208
20,24849,52209
21,24326,52217
22,23857,52245
23,21725,52266
24,14434,52283
25,7737,52294
26,4004,52309
27,2143,52374
28,1632,52828
29,4531,56210
30,18456,70409
31,26202,78276
32,27502,79659
33,27962,80165
34,28073,80302
35,28119,80379
36,28319,80598
37,31066,83362
38,41815,94154
39,49450,102025
40,49093,103503
41,41603,103887
42,33789,103947
43,29020,103954
44,26432,103955
45,25043,103959
46,24293,103976
47,23871,104013
48,22321,104054
49,16157,104075
50,9098,104083
51,4852,104090
52,2547,104108
53,1460,104239
54,1930,105255
55,8566,112208
56,23466,127253
57,26709,130585
58,27532,131479
59,27743,131738
60,27806,131839
61,27889,131946
62,28615,132688
63,34499,138586
64,47194,151357
65,50227,154937
66,47192,155650
67,37988,155775
68,31548,155792
69,27931,155796
70,25971,155800
71,24997,155818
72,24458,155848
73,23853,155906
74,20606,155940
75,12668,155952
76,6921,155963
77,3589,155978
78,1964,156058
79,1637,156577
80,4898,160275
81,18783,174363
82,25634,181337
83,26867,182645
84,27300,183149
85,27394,183294
86,27483,183403
87,27780,183720
88,31061,187023
89,42662,198670
90,49424,205711
91,48712,206961
92,40935,207250
93,33416,207288
94,29093,207294
95,26635,207296
96,25310,207300
97,24629,207331
98,24201,207402
99,22337,207450
