Masks:1 SocialDist:1 LockDown:0 Vaccinations:0 Population:100000 Rebeliousness:1 InitialInfections:5 MinInfectionPeriod:11 AsymptomaticPeriod:3 
0,5,5
1,15,15
2,78,78
3,454,454
4,2519,2519
5,10370,10370
6,19939,19939
7,22832,22832
8,23540,23540
9,23669,23669
10,23739,23739
11,23930,23933
12,25651,25660
13,31327,31364
14,36892,37125
15,37349,38695
16,33118,39063
17,26172,39119
18,21226,39127
19,18394,39130
20,16944,39134
21,16188,39160
22,15749,39200
23,14695,39238
24,11343,39254
25,6784,39273
26,3677,39297
27,2028,39343
28,1357,39571
29,2117,40767
30,7750,46633
31,18526,57543
32,22121,61201
33,23036,62190
34,23291,62494
35,23407,62627
36,23523,62770
37,24545,63817
38,30009,69319
39,36156,75606
40,37658,77740
41,34903,78271
42,27921,78401
43,22522,78426
44,19446,78439
45,17699,78449
46,16780,78478
47,16292,78530
48,15572,78585
49,12473,78622
50,7760,78652
51,4405,78678
52,2418,78725
53,1548,78910
54,2034,79890
55,6366,84514
56,16664,94968
57,21345,99730
58,22496,100957
59,22889,101420
60,22994,101574
61,23116,101734
62,23873,102521
63,28324,107014
64,35247,114048
65,37417,116747
66,35406,117377
67,29129,117552
68,23456,117582
69,20046,117592
70,18076,117606
71,17114,117651
72,16574,117730
73,15957,117798
74,13423,117841
75,8565,117875
76,4909,117896
77,2745,117944
78,1732,118103
79,1827,118793
80,4867,122151
81,14388,131837
82,20504,138073
83,21965,139613
84,22464,140185
85,22620,140391
86,22716,140545
87,23304,141165
88,26896,144800
89,33913,151914
90,37005,155415
91,36034,156285
92,30518,156521
93,24566,156552
94,20795,156568
95,18618,156582
96,17430,156618
97,16817,156703
98,16275,156794
99,14156,156853
