Masks:0 SocialDist:0 LockDown:0 Vaccinations:0 Population:100000 Rebeliousness:1.5 InitialInfections:5 MinInfectionPeriod:11 AsymptomaticPeriod:3 
0,5,5
1,57,57
2,802,802
3,9795,9795
4,31223,31223
5,32465,32465
6,32609,32609
7,32613,32613
8,32615,32615
9,32673,32673
10,37061,37061
11,56223,56225
12,58072,58100
13,57777,58187
14,53018,58202
15,40089,58205
16,32954,58206
17,29276,58206
18,27468,58208
19,26557,58208
20,26044,58208
21,23633,58208
22,12867,58208
23,6530,58209
24,3334,58215
25,1739,58286
26,1430,58816
27,5708,63519
28,23221,81226
29,28949,87071
30,30768,88934
31,31605,89790
32,31938,90137
33,32178,90385
34,33796,92004
35,45492,103702
36,52310,110559
37,54723,113251
38,52908,113941
39,43115,114161
40,35212,114219
41,30302,114233
42,27456,114267
43,25780,114279
44,24824,114282
45,23544,114285
46,16990,114285
47,10306,114286
48,5635,114304
49,3116,114393
50,2278,114974
51,5453,118907
52,18952,132796
53,25832,139888
54,28684,142848
55,30281,144500
56,31063,145314
57,31592,145859
58,33081,147355
59,41022,155310
60,48197,162542
61,51818,166472
62,50898,167688
63,43405,168165
64,35898,168297
65,30768,168373
66,27441,168436
67,25349,168470
68,24020,168487
69,22580,168494
70,17885,168495
71,11877,168499
72,6976,168531
73,4039,168654
74,2948,169292
75,5554,172904
76,16545,184438
77,23529,191699
78,26834,195150
79,28845,197237
80,30014,198462
81,30861,199330
82,32454,200938
83,38515,207017
84,45283,213871
85,49217,218138
86,48888,219859
87,42860,220557
88,36259,220830
89,31057,220961
90,27397,221056
91,25014,221113
92,23407,221156
93,21823,221170
94,18018,221182
95,12636,221193
96,7877,221238
97,4807,221387
98,3497,222057
99,5809,225490
