Masks:0 SocialDist:1 LockDown:0 Vaccinations:0 Population:100000 Rebeliousness:1 InitialInfections:5 MinInfectionPeriod:11 AsymptomaticPeriod:3 
0,5,5
1,48,48
2,490,490
3,4907,4907
4,23744,23744
5,29814,29814
6,30324,30324
7,30387,30387
8,30403,30403
9,30425,30425
10,31093,31093
11,41907,41909
12,54727,54746
13,55748,56015
14,53610,56217
15,43101,56271
16,34878,56287
17,30497,56290
18,28223,56301
19,27078,56326
20,26519,56361
21,25936,56400
22,20256,56424
23,10940,56440
24,5718,56452
25,3049,56469
26,1701,56549
27,1750,57340
28,7504,63448
29,24184,80313
30,28255,84491
31,29461,85759
32,29928,86276
33,30061,86453
34,30188,86602
35,31633,88065
36,43030,99482
37,51869,108370
38,53725,110654
39,51204,111364
40,41318,111552
41,34276,111593
42,30101,111600
43,27790,111630
44,26556,111690
45,25872,111765
46,24844,111810
47,18620,111857
48,11132,111878
49,6179,111889
50,3384,111914
51,2001,112030
52,2319,113111
53,9383,120582
54,24389,135791
55,27669,139228
56,28949,140610
57,29432,141172
58,29639,141441
59,29909,141743
60,32090,143957
61,43925,155820
62,51357,163319
63,53088,165634
64,49709,166307
65,40259,166484
66,33746,166530
67,29861,166552
68,27635,166603
69,26486,166695
70,25811,166803
71,24414,166886
72,17724,166922
73,10769,166943
74,6033,166962
75,3402,166995
76,2163,167229
77,3189,169025
78,13043,179261
79,24831,191231
80,27445,194000
81,28584,195280
82,29061,195851
83,29286,196156
84,29770,196673
85,33552,200487
86,45447,212408
87,51188,218284
88,52213,220240
89,47295,220870
90,38640,221035
91,32949,221086
92,29347,221120
93,27427,221210
94,26385,221351
95,25655,221486
96,23387,221577
97,16299,221616
98,9879,221627
99,5605,221649
