Masks:1 SocialDist:1 LockDown:1 Vaccinations:1 Population:100000 Rebeliousness:1 InitialInfections:5 MinInfectionPeriod:11 AsymptomaticPeriod:3 
0,5,5
1,7,7
2,22,23
3,110,114
4,602,612
5,3457,3486
6,13913,14109
7,22810,24009
8,22022,26783
9,18578,27778
10,14903,28193
11,12130,28456
12,10495,28715
13,9357,29141
14,8487,29713
15,7460,30237
16,6055,30631
17,3953,30889
18,1983,31035
19,966,31231
20,1224,31936
21,3765,34776
22,11041,42526
23,15299,48477
24,12727,50696
25,8525,52142
26,5104,53237
27,3492,54353
28,3412,55745
29,4340,57873
30,5702,60469
31,5847,62292
32,4422,62962
33,2519,63213
34,1161,63362
35,618,63556
36,1085,64308
37,4434,67854
38,13933,77784
39,17125,83038
40,12823,84714
41,7865,85733
42,3920,86483
43,2630,87463
44,3179,89039
45,4657,91427
46,5815,93774
47,5165,94971
48,3362,95384
49,1710,95535
50,727,95625
51,423,95796
52,1033,96588
53,5149,100846
54,16376,112535
55,18546,117115
56,12531,118277
57,7139,118975
58,3030,119529
59,2124,120445
60,3013,122100
61,4714,124551
62,5504,126552
63,4535,127408
64,2786,127706
65,1338,127791
66,496,127848
67,322,127993
68,911,128714
69,5302,133201
70,18074,146361
71,19912,150651
72,12839,151529
73,6875,152097
74,2542,152546
75,1733,153327
76,2568,154751
77,4160,156966
78,5102,158932
79,4210,159743
80,2605,159986
81,1209,160057
82,459,160092
83,232,160191
84,665,160729
85,4268,164404
86,18014,178457
87,21383,183855
88,14099,184623
89,7545,185129
90,2581,185489
91,1353,186052
92,1920,187129
93,3333,189003
94,4471,190911
95,4213,191970
96,2790,192255
97,1384,192351
98,540,192386
99,236,192479
