Masks:1 SocialDist:0 LockDown:0 Vaccinations:0 Population:100000 Rebeliousness:1 InitialInfections:5 MinInfectionPeriod:11 AsymptomaticPeriod:3 
0,5,5
1,8,8
2,34,34
3,195,195
4,1276,1276
5,7281,7281
6,20022,20022
7,24576,24576
8,25498,25498
9,25681,25681
10,25727,25727
11,25812,25813
12,26892,26897
13,32927,32946
14,41092,41218
15,42910,43593
16,40113,44049
17,32279,44152
18,25855,44171
19,22292,44173
20,20407,44180
21,19418,44212
22,18961,44255
23,18189,44297
24,14840,44323
25,8914,44338
26,4819,44355
27,2626,44375
28,1527,44467
29,1450,45015
30,4575,48469
31,16563,60594
32,23544,67647
33,24926,69113
34,25330,69583
35,25433,69721
36,25492,69803
37,25904,70235
38,30480,74835
39,39393,83810
40,42733,87444
41,41666,88272
42,34973,88502
43,27894,88547
44,23634,88552
45,21340,88560
46,20140,88590
47,19547,88690
48,19080,88758
49,16560,88802
50,10859,88821
51,6157,88842
52,3385,88866
53,1938,88931
54,1520,89263
55,3060,91211
56,11956,100302
57,22085,110557
58,24240,112823
59,24915,113590
60,25074,113819
61,25161,113951
62,25396,114215
63,28065,116902
64,36902,125788
65,42070,131131
66,42199,132363
67,37368,132695
68,29807,132762
69,24970,132774
70,22066,132779
71,20520,132817
72,19771,132911
73,19347,133020
74,17827,133101
75,12593,133137
76,7288,133151
77,4061,133170
78,2309,133221
79,1632,133474
80,2540,134854
81,9227,141771
82,20464,153144
83,23631,156424
84,24490,157390
85,24718,157719
86,24839,157913
87,25030,158147
88,26768,159908
89,34171,167359
90,41094,174425
91,42140,176200
92,38755,176680
93,31333,176775
94,25824,176793
95,22599,176805
96,20910,176835
97,20014,176931
98,19514,177053
99,18431,177154
