Masks:1 SocialDist:1 LockDown:1 Vaccinations:0 Population:100000 Rebeliousness:1 InitialInfections:5 MinInfectionPeriod:11 AsymptomaticPeriod:3 
0,5,5
1,6,6
2,19,19
3,82,82
4,499,499
5,2670,2670
6,10880,10880
7,20220,20220
8,22966,22966
9,23600,23600
10,23752,23752
11,23816,23820
12,23864,23870
13,24032,24044
14,24370,24422
15,24518,24794
16,23548,25013
17,18857,25078
18,11904,25098
19,7062,25105
20,4291,25107
21,2834,25107
22,2029,25108
23,1636,25108
24,1341,25109
25,1050,25109
26,684,25109
27,401,25109
28,213,25110
29,119,25119
30,113,25169
31,393,25476
32,2340,27431
33,11505,36604
34,21853,46957
35,23395,48501
36,23747,48854
37,23831,48939
38,23881,48990
39,23950,49060
40,24255,49369
41,24910,50055
42,25071,50380
43,24134,50493
44,19059,50529
45,11294,50541
46,6640,50541
47,4219,50542
48,2941,50543
49,2253,50543
50,1836,50543
51,1501,50543
52,996,50543
53,574,50543
54,319,50543
55,167,50544
56,99,50553
57,100,50603
58,394,50916
59,2469,53004
60,11983,62523
61,21953,72495
62,23415,73957
63,23784,74327
64,23908,74451
65,23974,74517
66,24089,74632
67,24439,74985
68,25069,75639
69,25213,75937
70,24136,76022
71,18853,76048
72,11171,76049
73,6602,76049
74,4142,76049
75,2914,76051
76,2225,76051
77,1872,76051
78,1474,76051
79,940,76051
80,534,76051
81,282,76051
82,148,76052
83,86,76055
84,79,76086
85,220,76251
86,1352,77393
87,7916,83962
88,20469,96518
89,23304,99354
90,23827,99878
91,24011,100062
92,24082,100133
93,24159,100210
94,24390,100442
95,24983,101051
96,25289,101456
97,24769,101574
98,21208,101591
99,13198,101594
