Masks:0 SocialDist:1 LockDown:0 Vaccinations:0 Population:100000 Rebeliousness:1 InitialInfections:5 MinInfectionPeriod:11 AsymptomaticPeriod:3 
0,5,5
1,46,46
2,501,501
3,5052,5052
4,23952,23952
5,29815,29815
6,30334,30334
7,30412,30412
8,30429,30429
9,30447,30447
10,31175,31175
11,42204,42206
12,54780,54810
13,55802,56062
14,53656,56290
15,42950,56322
16,34731,56334
17,30356,56339
18,28234,56347
19,27128,56382
20,26550,56423
21,25940,56462
22,20005,56488
23,10876,56503
24,5686,56511
25,2922,56526
26,1638,56585
27,1625,57255
28,6657,62630
29,23808,79960
30,28277,84547
31,29458,85801
32,29913,86312
33,30036,86474
34,30148,86619
35,31298,87790
36,42195,98701
37,51989,108531
38,53962,110858
39,51690,111516
40,41724,111690
41,34486,111727
42,30182,111742
43,27878,111777
44,26661,111847
45,25996,111910
46,25154,111977
47,19300,112011
48,11524,112029
49,6420,112044
50,3460,112069
51,2029,112158
52,2110,113012
53,8035,119365
54,23839,135379
55,27717,139402
56,28953,140757
57,29454,141338
58,29649,141600
59,29849,141840
60,31555,143568
61,42703,154739
62,51213,163309
63,53183,165771
64,50604,166531
65,41006,166712
66,34238,166774
67,30167,166792
68,27857,166840
69,26665,166937
70,25994,167056
71,24782,167143
72,18656,167187
73,11292,167202
74,6334,167214
75,3572,167246
76,2215,167382
77,2696,168650
78,10417,176782
79,24255,190868
80,27323,194094
81,28538,195453
82,29021,196056
83,29235,196344
84,29580,196730
85,32152,199329
86,43928,211131
87,50931,218224
88,52530,220497
89,48839,221198
90,39697,221387
91,33565,221441
92,29777,221473
93,27736,221551
94,26604,221708
95,25934,221850
96,24342,221941
97,17696,221973
98,10806,221993
99,6258,222011
