Masks:0 SocialDist:0 LockDown:1 Vaccinations:0 Population:100000 Rebeliousness:1 InitialInfections:5 MinInfectionPeriod:11 AsymptomaticPeriod:3 
0,5,5
1,22,22
2,233,233
3,2551,2551
4,18601,18601
5,30276,30276
6,31091,31091
7,31262,31262
8,31278,31278
9,31298,31298
10,31339,31339
11,31609,31611
12,32102,32116
13,32139,32268
14,31000,32296
15,22413,32299
16,12236,32300
17,6768,32300
18,3875,32300
19,2416,32300
20,1723,32300
21,1357,32300
22,1023,32300
23,607,32300
24,318,32300
25,154,32300
26,89,32301
27,52,32304
28,69,32340
29,469,32755
30,5088,37382
31,25867,58164
32,30405,62704
33,30888,63187
34,31032,63331
35,31066,63365
36,31104,63404
37,31236,63536
38,31971,64274
39,32229,64551
40,32051,64575
41,29613,64591
42,18074,64595
43,9900,64596
44,5608,64596
45,3444,64596
46,2316,64596
47,1767,64596
48,1421,64596
49,864,64596
50,474,64596
51,240,64596
52,101,64596
53,50,64598
54,31,64600
55,48,64630
56,387,64976
57,4381,68975
58,24683,89277
59,30332,94926
60,30788,95384
61,31066,95662
62,31119,95715
63,31180,95776
64,31320,95916
65,31994,96592
66,32254,96868
67,32090,96887
68,29998,96892
69,18896,96894
70,10449,96895
71,5904,96895
72,3620,96895
73,2445,96896
74,1763,96896
75,1370,96896
76,815,96897
77,429,96897
78,210,96897
79,99,96897
80,48,96898
81,37,96914
82,174,97060
83,1849,98740
84,15540,112434
85,29379,126274
86,30434,127329
87,30826,127723
88,30940,127837
89,31017,127914
90,31118,128015
91,31585,128483
92,32208,129117
93,32198,129180
94,31314,129191
95,24136,129194
96,13555,129196
97,7761,129196
98,4599,129196
99,3016,129197
