Masks:0 SocialDist:0 LockDown:0 Vaccinations:0 Population:100000 Rebeliousness:2 InitialInfections:5 MinInfectionPeriod:11 AsymptomaticPeriod:3 
0,5,5
1,85,85
2,1303,1303
3,15118,15118
4,32549,32549
5,32760,32760
6,32766,32766
7,32766,32766
8,32768,32768
9,32899,32899
10,41586,41586
11,54914,54917
12,55046,55091
13,54415,55091
14,47200,55091
15,34968,55091
16,28560,55091
17,25476,55091
18,23929,55091
19,23139,55091
20,22645,55091
21,18044,55091
22,9201,55091
23,4647,55092
24,2357,55112
25,1314,55233
26,1902,56403
27,10584,65389
28,26420,81375
29,29678,84704
30,31189,86251
31,31883,86955
32,32190,87276
33,32605,87693
34,36884,91973
35,47153,102254
36,50801,105974
37,51756,107563
38,47431,107999
39,37285,108108
40,30434,108135
41,26175,108156
42,23731,108169
43,22296,108171
44,21382,108172
45,18825,108172
46,12388,108172
47,7384,108179
48,4056,108214
49,2325,108408
50,2614,109715
51,9832,117449
52,22643,130521
53,27043,135058
54,29430,137515
55,30773,138892
56,31475,139615
57,32183,140337
58,35557,143726
59,43129,151318
60,47537,155846
61,49535,158528
62,46082,159302
63,37788,159573
64,31335,159692
65,26846,159734
66,23869,159766
67,22057,159781
68,20758,159786
69,18416,159789
70,13466,159793
71,8799,159807
72,5188,159877
73,3162,160160
74,3381,161665
75,9928,168936
76,20359,179740
77,24925,184494
78,27828,187504
79,29550,189277
80,30626,190382
81,31666,191436
82,34818,194600
83,40818,200644
84,45179,205181
85,47371,208214
86,44341,209233
87,37489,209692
88,31486,209872
89,27096,209974
90,23968,210034
91,21854,210061
92,20215,210072
93,17825,210077
94,13707,210085
95,9320,210117
96,5717,210229
97,3771,210629
98,4241,212515
99,10573,219630
