Masks:1 SocialDist:1 LockDown:0 Vaccinations:0 Population:100000 Rebeliousness:1 InitialInfections:5 MinInfectionPeriod:11 AsymptomaticPeriod:3 
0,5,5
1,27,27
2,162,162
3,879,879
4,4553,4553
5,14711,14711
6,21497,21497
7,23223,23223
8,23613,23613
9,23723,23723
10,23798,23798
11,24235,24237
12,27126,27139
13,33872,33958
14,37558,38068
15,36357,38945
16,30489,39148
17,24178,39182
18,20109,39192
19,17839,39197
20,16647,39213
21,16058,39254
22,15580,39304
23,13891,39330
24,9700,39355
25,5451,39374
26,2963,39403
27,1693,39483
28,1463,39939
29,3474,42304
30,12173,51180
31,20603,59711
32,22614,61793
33,23226,62461
34,23369,62652
35,23435,62751
36,23663,63009
37,25969,65339
38,32783,72207
39,37232,76904
40,37121,78072
41,32352,78412
42,25649,78463
43,21203,78481
44,18684,78489
45,17262,78512
46,16589,78568
47,16101,78629
48,14721,78676
49,10683,78713
50,6259,78733
51,3546,78766
52,2028,78824
53,1532,79130
54,2706,80733
55,9283,87531
56,19010,97393
57,21896,100367
58,22699,101248
59,22956,101566
60,23041,101694
61,23213,101911
62,24675,103414
63,30613,109395
64,36307,115279
65,37057,116933
66,33634,117397
67,26795,117483
68,21912,117500
69,19146,117512
70,17561,117525
71,16769,117586
72,16310,117673
73,15331,117736
74,11944,117785
75,7316,117804
76,4097,117824
77,2317,117876
78,1617,118117
79,2299,119293
80,7430,124665
81,17393,134774
82,21213,138705
83,22217,139795
84,22541,140201
85,22658,140377
86,22824,140586
87,23907,141705
88,28998,146827
89,35421,153407
90,37016,155656
91,34595,156224
92,28113,156346
93,22943,156367
94,19710,156384
95,17900,156402
96,17029,156469
97,16564,156574
98,15763,156663
99,12835,156718
