Masks:0 SocialDist:0 LockDown:0 Vaccinations:0 Population:100000 Rebeliousness:2 InitialInfections:5 MinInfectionPeriod:11 AsymptomaticPeriod:3 
0,5,5
1,67,67
2,1064,1064
3,13052,13052
4,32414,32414
5,32755,32755
6,32766,32766
7,32768,32768
8,32768,32768
9,32881,32881
10,40073,40073
11,54694,54695
12,55093,55119
13,54566,55120
14,48359,55120
15,35473,55120
16,28949,55120
17,25615,55120
18,23972,55120
19,23175,55120
20,22694,55120
21,18855,55120
22,9604,55120
23,4717,55120
24,2409,55127
25,1266,55213
26,1590,56137
27,8821,63672
28,25855,80845
29,29564,84622
30,31184,86264
31,31896,86996
32,32216,87327
33,32543,87659
34,35955,91072
35,46667,101789
36,50823,105991
37,52169,107819
38,48681,108312
39,38235,108437
40,31041,108462
41,26594,108474
42,24065,108484
43,22627,108490
44,21733,108491
45,19596,108491
46,13225,108491
47,7883,108494
48,4303,108517
49,2436,108678
50,2342,109696
51,8343,116284
52,22044,130265
53,26907,135247
54,29375,137785
55,30715,139172
56,31447,139916
57,32078,140558
58,34861,143345
59,42634,151135
60,47431,156024
61,49657,158796
62,46882,159666
63,38529,159972
64,31693,160057
65,27005,160095
66,24017,160114
67,22091,160134
68,20855,160137
69,18831,160137
70,14010,160138
71,9112,160148
72,5304,160204
73,3151,160425
74,3068,161692
75,8842,168188
76,19926,179642
77,24818,184725
78,27704,187732
79,29539,189624
80,30603,190713
81,31572,191695
82,34285,194423
83,40376,200549
84,45038,205339
85,47466,208476
86,44998,209601
87,37843,210057
88,31753,210245
89,27242,210318
90,23970,210376
91,21865,210410
92,20291,210418
93,18138,210423
94,14037,210431
95,9649,210457
96,5930,210546
97,3694,210871
98,3820,212428
99,9574,218978
