Masks:1 SocialDist:1 LockDown:0 Vaccinations:0 Population:100000 Rebeliousness:1 InitialInfections:5 MinInfectionPeriod:11 AsymptomaticPeriod:3 
0,5,5
1,12,12
2,49,49
3,284,284
4,1621,1621
5,7574,7574
6,18098,18098
7,22309,22309
8,23423,23423
9,23682,23682
10,23772,23772
11,23866,23870
12,24866,24874
13,29369,29405
14,35746,35908
15,37498,38397
16,34749,38964
17,27903,39061
18,22374,39080
19,18993,39088
20,17257,39095
21,16309,39118
22,15795,39155
23,15075,39204
24,12487,39239
25,7966,39264
26,4471,39287
27,2381,39330
28,1448,39465
29,1693,40236
30,5330,44160
31,15999,54957
32,21575,60609
33,22895,61995
34,23328,62478
35,23435,62625
36,23517,62742
37,24075,63330
38,28001,67299
39,34852,74239
40,37585,77390
41,36192,78191
42,29863,78372
43,23874,78411
44,20162,78419
45,18090,78428
46,16971,78462
47,16435,78526
48,15872,78575
49,13572,78626
50,9036,78663
51,5161,78691
52,2859,78724
53,1628,78809
54,1453,79250
55,3346,81435
56,11592,89840
57,20231,98584
58,22264,100705
59,22844,101356
60,23019,101590
61,23108,101727
62,23357,102017
63,25672,104364
64,32632,111379
65,37273,116271
66,37119,117348
67,32578,117612
68,25925,117664
69,21412,117679
70,18904,117690
71,17515,117707
72,16838,117790
73,16384,117878
74,15017,117961
75,10839,117990
76,6254,118019
77,3433,118038
78,1985,118096
79,1497,118370
80,2447,119724
81,8251,125753
82,18304,135911
83,21525,139223
84,22390,140176
85,22624,140502
86,22728,140662
87,22888,140865
88,24280,142287
89,30232,148291
90,36196,154413
91,37220,156199
92,34383,156655
93,27701,156749
94,22600,156767
95,19581,156782
96,17929,156808
97,17107,156888
98,16660,156983
99,15777,157063
