Masks:0 SocialDist:0 LockDown:1 Vaccinations:0 Population:100000 Rebeliousness:1 InitialInfections:5 MinInfectionPeriod:11 AsymptomaticPeriod:3 
0,5,5
1,12,12
2,89,89
3,1028,1028
4,9890,9890
5,28914,28914
6,30909,30909
7,31243,31243
8,31272,31272
9,31285,31285
10,31301,31301
11,31466,31469
12,31955,31964
13,32179,32233
14,31741,32290
15,27009,32297
16,15188,32299
17,8404,32299
18,4759,32299
19,2934,32299
20,1980,32299
21,1488,32299
22,1179,32299
23,766,32299
24,407,32299
25,200,32299
26,98,32299
27,59,32302
28,64,32330
29,344,32629
30,3702,35992
31,22700,54994
32,30100,62395
33,30760,63059
34,30989,63288
35,31045,63344
36,31090,63389
37,31187,63486
38,31834,64133
39,32213,64530
40,32104,64571
41,30346,64590
42,20118,64592
43,11128,64594
44,6290,64595
45,3808,64595
46,2500,64595
47,1885,64595
48,1509,64595
49,966,64595
50,507,64595
51,278,64595
52,149,64596
53,85,64601
54,102,64656
55,643,65219
56,6232,70816
57,25715,90305
58,29662,94254
59,30357,94949
60,30635,95228
61,30736,95330
62,30831,95426
63,31076,95671
64,31910,96508
65,32185,96814
66,31934,96858
67,28955,96879
68,17803,96881
69,10263,96886
70,6105,96887
71,3883,96887
72,2711,96889
73,2112,96889
74,1673,96890
75,1039,96890
76,531,96891
77,284,96891
78,168,96891
79,91,96896
80,97,96942
81,515,97385
82,5083,101964
83,24542,121424
84,29446,126331
85,30133,127019
86,30444,127331
87,30575,127464
88,30693,127583
89,30930,127821
90,31829,128722
91,32179,129093
92,32000,129150
93,29575,129173
94,18739,129180
95,10716,129180
96,6365,129181
97,4134,129184
98,2923,129184
99,2224,129184
