Masks:0 SocialDist:0 LockDown:0 Vaccinations:0 Population:100000 Rebeliousness:1.5 InitialInfections:5 MinInfectionPeriod:11 AsymptomaticPeriod:3 
0,4,4
1,46,46
2,674,674
3,8469,8469
4,30842,30842
5,32453,32453
6,32587,32587
7,32598,32598
8,32600,32600
9,32634,32634
10,36092,36092
11,55721,55722
12,57833,57851
13,57606,57955
14,53547,57966
15,40315,57968
16,32944,57969
17,29181,57970
18,27308,57973
19,26344,57976
20,25854,57977
21,23885,57977
22,12979,57977
23,6480,57978
24,3281,57983
25,1731,58025
26,1344,58488
27,5029,62617
28,22342,80128
29,28806,86683
30,30686,88613
31,31592,89542
32,31914,89879
33,32153,90124
34,33437,91412
35,44860,102837
36,52327,110328
37,54684,112925
38,53261,113679
39,43622,113921
40,35490,113977
41,30456,113998
42,27470,114023
43,25805,114033
44,24862,114037
45,23752,114038
46,17512,114038
47,10547,114040
48,5892,114051
49,3163,114126
50,2147,114577
51,4690,117880
52,17727,131320
53,25693,139496
54,28665,142583
55,30253,144233
56,31021,145029
57,31512,145542
58,32712,146745
59,40029,154073
60,47907,161990
61,51794,166133
62,51280,167415
63,44106,167913
64,36462,168080
65,31022,168144
66,27531,168198
67,25358,168226
68,24029,168238
69,22756,168244
70,18506,168246
71,12407,168252
72,7341,168272
73,4205,168378
74,2784,168852
75,4814,171879
76,15345,182930
77,23277,191192
78,26792,194839
79,28865,197016
80,30016,198218
81,30795,199014
82,32103,200337
83,37585,205835
84,44873,213183
85,49092,217691
86,49596,219826
87,43907,220563
88,36869,220853
89,31488,220994
90,27770,221087
91,25360,221157
92,23800,221205
93,22374,221219
94,18873,221225
95,13438,221236
96,8420,221271
97,5059,221392
98,3499,221930
99,5120,224736
