Masks:0 SocialDist:0 LockDown:0 Vaccinations:0 Population:100000 Rebeliousness:1 InitialInfections:5 MinInfectionPeriod:11 AsymptomaticPeriod:3 
0,5,5
1,39,39
2,456,456
3,5046,5046
4,25142,25142
5,30705,30705
6,31221,31221
7,31300,31300
8,31311,31311
9,31328,31328
10,32079,32079
11,44531,44536
12,57505,57527
13,58363,58603
14,56163,58818
15,44915,58846
16,36553,58857
17,32095,58861
18,29876,58866
19,28727,58890
20,28174,58914
21,27502,58929
22,20984,58934
23,11277,58939
24,5734,58941
25,2916,58956
26,1664,59058
27,1886,60038
28,9389,67888
29,25899,84578
30,29027,87811
31,30199,89049
32,30590,89487
33,30746,89669
34,30887,89822
35,33039,91977
36,46594,105539
37,54228,113230
38,55806,115313
39,52253,115930
40,41987,116049
41,35138,116076
42,31068,116088
43,28827,116122
44,27717,116196
45,27103,116248
46,25695,116278
47,18292,116290
48,10620,116292
49,5823,116301
50,3169,116333
51,2021,116604
52,3425,118737
53,15048,130745
54,26103,142006
55,28512,144560
56,29605,145751
57,29978,146194
58,30212,146466
59,30691,146967
60,35579,151869
61,48445,164756
62,53457,169899
63,53872,171408
64,47749,171927
65,39004,172039
66,33308,172077
67,29842,172105
68,27967,172216
69,26943,172316
70,26231,172387
71,23376,172412
72,15483,172430
73,8981,172439
74,5130,172466
75,2873,172546
76,2326,173173
77,6018,177477
78,20203,191979
79,26211,198216
80,28185,200329
81,29104,201377
82,29504,201849
83,29871,202262
84,31060,203478
85,39427,211869
86,49433,221923
87,52995,225808
88,51773,226928
89,43747,227289
90,36604,227387
91,31911,227433
92,29013,227493
93,27497,227650
94,26634,227806
95,25571,227902
96,20841,227930
97,13339,227942
98,7771,227951
99,4495,227987
